Step:113,Battery:5,Reward:-0.1,in_bounds:True,in_track:False,dist:0.43,steering:1.0,throttle: -1.0,total_reward:-0.68
Step:114,Battery:5,Reward:-0.13,in_bounds:True,in_track:False,dist:0.46,steering:1.0,throttle: 0.55,total_reward:-0.81
Step:115,Battery:5,Reward:-0.14,in_bounds:True,in_track:False,dist:0.46,steering:1.0,throttle: 1.0,total_reward:-0.94
Step:116,Battery:5,Reward:-0.13,in_bounds:True,in_track:False,dist:0.46,steering:1.0,throttle: 1.0,total_reward:-1.07
Step:117,Battery:5,Reward:-0.0,in_bounds:True,in_track:False,dist:0.38,steering:1.0,throttle: 0.72,total_reward:-1.08
Step:118,Battery:5,Reward:0.37,in_bounds:True,in_track:False,dist:0.14,steering:1.0,throttle: -1.0,total_reward:-0.7
Step:119,Battery:5,Reward:0.4,in_bounds:True,in_track:False,dist:0.13,steering:1.0,throttle: -1.0,total_reward:-0.3
Step:120,Battery:5,Reward:0.0,in_bounds:True,in_track:False,dist:0.37,steering:1.0,throttle: -1.0,total_reward:-0.3
Step:121,Battery:5,Reward:-0.09,in_bounds:True,in_track:False,dist:0.43,steering:1.0,throttle: -0.69,total_reward:-0.39
Step:122,Battery:5,Reward:-0.06,in_bounds:True,in_track:False,dist:0.41,steering:-1.0,throttle: -0.36,total_reward:-0.45
Step:123,Battery:5,Reward:0.81,in_bounds:True,in_track:True,dist:0.12,steering:1.0,throttle: -1.0,total_reward:0.37
Step:124,Battery:5,Reward:-1,in_bounds:False,in_track:False,dist:0.41,steering:-1.0,throttle: -0.13,total_reward:-0.63
Step:125,Battery:5,Reward:0.1,in_bounds:True,in_track:False,dist:0.31,steering:-1.0,throttle: -1.0,total_reward:0.1
Step:126,Battery:5,Reward:0.14,in_bounds:True,in_track:False,dist:0.29,steering:1.0,throttle: -1.0,total_reward:0.24
Step:127,Battery:5,Reward:0.77,in_bounds:True,in_track:True,dist:0.14,steering:-0.67,throttle: -1.0,total_reward:1.02
Step:128,Battery:5,Reward:0.3,in_bounds:True,in_track:False,dist:0.19,steering:-0.82,throttle: -0.65,total_reward:1.31
Step:129,Battery:5,Reward:-1,in_bounds:False,in_track:False,dist:0.42,steering:-1.0,throttle: -1.0,total_reward:0.31
Step:130,Battery:5,Reward:-0.24,in_bounds:True,in_track:False,dist:0.52,steering:-1.0,throttle: -1.0,total_reward:-0.24
Step:131,Battery:5,Reward:-0.05,in_bounds:True,in_track:False,dist:0.4,steering:-1.0,throttle: -1.0,total_reward:-0.28
